nama,jenis,lat,lon,provinsi
Tebedak,village,0.36053,109.9941,KALIMANTAN BARAT
Sungai Rambah,village,1.31762,109.27293,KALIMANTAN BARAT
Wajok Hulu,village,0.02674,109.25794,KALIMANTAN BARAT
Batu Buil,village,-0.28916,111.60442,KALIMANTAN BARAT
Batu Ampar,village,-0.74744,109.53912,KALIMANTAN BARAT
Argo Mulyo,village,0.6319,111.42823,KALIMANTAN BARAT
Nanga Tebidah,village,-0.14369,112.08214,KALIMANTAN BARAT
Pampang Dua,village,-0.22657,110.41771,KALIMANTAN BARAT
Sami,village,0.40194,110.56543,KALIMANTAN BARAT
Sungaibeliung,village,-0.00733,109.2984,KALIMANTAN BARAT
Bajau Andai,village,0.78908,111.80535,KALIMANTAN BARAT
Cowet,village,0.09334,110.11973,KALIMANTAN BARAT
Mentunai,village,-0.12806,111.81574,KALIMANTAN BARAT
Nanga Nuak,village,-0.425,112.10532,KALIMANTAN BARAT
Saham,village,0.24637,109.68353,KALIMANTAN BARAT
Tanjung Ria,village,0.06401,111.20812,KALIMANTAN BARAT
Tebing Batu,village,1.30445,109.2258,KALIMANTAN BARAT
Tae,village,0.15381,110.06197,KALIMANTAN BARAT
Sungai Kembayau,village,-0.26555,110.48535,KALIMANTAN BARAT
Penjawaan,village,-1.31554,110.48975,KALIMANTAN BARAT
Rantau Panjang,village,0.06716,109.53456,KALIMANTAN BARAT
Seberu,village,0.30563,111.94402,KALIMANTAN BARAT
Perapakan,village,1.1733,109.02472,KALIMANTAN BARAT
Randau Limat,village,-0.68062,110.65833,KALIMANTAN BARAT
Sepangah,village,0.74683,110.11449,KALIMANTAN BARAT
Nanga Seberuang,village,0.43868,111.8874,KALIMANTAN BARAT
Puteng,village,0.77977,109.51167,KALIMANTAN BARAT
Tawang Sari,village,-0.123,111.22392,KALIMANTAN BARAT
Mentonyek,village,0.5779,109.3861,KALIMANTAN BARAT
Semuntik,village,0.99824,111.92033,KALIMANTAN BARAT
Sungai Ilai,village,0.65888,110.32147,KALIMANTAN BARAT
Landau Garong,village,-0.5067,111.83398,KALIMANTAN BARAT
Bilayuk,village,0.63016,109.31995,KALIMANTAN BARAT
Nanga Biaban,village,-0.26456,110.9536,KALIMANTAN BARAT
Mas Bangun,village,-0.93891,109.74963,KALIMANTAN BARAT
Sompak,village,0.50441,109.47535,KALIMANTAN BARAT
Sungai Sapa',village,1.17613,109.55073,KALIMANTAN BARAT
Kepayang,village,0.34114,109.18615,KALIMANTAN BARAT
Tanjung Bunga,village,-0.39356,109.11651,KALIMANTAN BARAT
Tunas Baru,village,0.82471,109.62691,KALIMANTAN BARAT
Meliau Hulu,village,-0.12737,110.29103,KALIMANTAN BARAT
Sebuduh,village,0.49186,110.35765,KALIMANTAN BARAT
Sedau,village,0.84718,108.92791,KALIMANTAN BARAT
Korek,village,-0.03267,109.55019,KALIMANTAN BARAT
Beringin Baru,village,0.8152,109.13078,KALIMANTAN BARAT
Sarai,village,-0.31136,111.48152,KALIMANTAN BARAT
Pulau Limbung,village,-0.26755,109.85347,KALIMANTAN BARAT
Palem Jaya,village,0.2295,110.39342,KALIMANTAN BARAT
Kumang Jaya,village,0.89542,111.7975,KALIMANTAN BARAT
Semerangkai,village,-0.01332,110.46936,KALIMANTAN BARAT
Bina Jaya,village,-0.77091,111.60324,KALIMANTAN BARAT
Kayu Ara,village,0.29108,110.09248,KALIMANTAN BARAT
Belinyuk Sibau,village,-0.00858,111.76909,KALIMANTAN BARAT
Mekar Sekuntum,village,1.21539,109.12911,KALIMANTAN BARAT
Limbung,village,-0.25736,109.50174,KALIMANTAN BARAT
Temia Sio,village,0.83537,109.56508,KALIMANTAN BARAT
Sungai Kunyit Dalam,village,0.49529,108.935,KALIMANTAN BARAT
Suka Jaya,village,1.10881,109.60257,KALIMANTAN BARAT
Nanga Dangkan,village,0.24901,111.99212,KALIMANTAN BARAT
Sungai Toman,village,1.12888,109.03926,KALIMANTAN BARAT
Lubuk Sabuk,village,0.8257,110.5359,KALIMANTAN BARAT
Sijau,village,-0.95424,111.44283,KALIMANTAN BARAT
Paku Raya,village,0.5803,110.06876,KALIMANTAN BARAT
Engkersik,village,-0.07586,111.07371,KALIMANTAN BARAT
Sinjang Permai,village,1.15142,109.98089,KALIMANTAN BARAT
Sukaramai,village,-0.9425,110.50222,KALIMANTAN BARAT
Menjalin,village,0.47262,109.33892,KALIMANTAN BARAT
Senaning,village,0.90575,111.03187,KALIMANTAN BARAT
Penibung,village,0.41853,108.94695,KALIMANTAN BARAT
Menawai Tekam,village,0.25976,110.98481,KALIMANTAN BARAT
Rasau Jaya Satu,village,-0.26531,109.36407,KALIMANTAN BARAT
Suka Maju,village,0.94009,109.73449,KALIMANTAN BARAT
Sempurna,village,-1.18779,110.45426,KALIMANTAN BARAT
Bebatung,village,0.35638,109.43807,KALIMANTAN BARAT
Setapuk Besar,village,0.97794,109.03174,KALIMANTAN BARAT
Sungai Deden,village,1.27176,109.53333,KALIMANTAN BARAT
Wajok Hilir,village,0.05672,109.2142,KALIMANTAN BARAT
Mengkalang,village,-0.5028,109.22354,KALIMANTAN BARAT
Tumbang Hentas,village,-1.28892,111.717,KALIMANTAN TENGAH
Kerta Sari,village,0.47566,111.30406,KALIMANTAN BARAT
Sungai Ukoi,village,-0.02529,111.44901,KALIMANTAN BARAT
Sungai Belidak,village,-0.06705,109.21935,KALIMANTAN BARAT
Kedakas,village,0.30033,110.26216,KALIMANTAN BARAT
Tambelansampit,village,-0.03363,109.3531,KALIMANTAN BARAT
Paribang Baru,village,-0.07392,111.30499,KALIMANTAN BARAT
Tanjung Sari,village,-0.38923,111.69073,KALIMANTAN BARAT
Temiang Sawi,village,0.3859,109.98656,KALIMANTAN BARAT
Teluk Kelansam,village,0.13802,111.41655,KALIMANTAN BARAT
Sebawi,village,1.28597,109.21231,KALIMANTAN BARAT
Tinum Baru,village,-0.12265,111.30217,KALIMANTAN BARAT
Gelik,village,1.07833,109.04771,KALIMANTAN BARAT
Gunam,village,0.18212,110.38539,KALIMANTAN BARAT
Bagan Asam,village,-0.396,110.11644,KALIMANTAN BARAT
Tanjung Beringin,village,-0.78516,110.50226,KALIMANTAN BARAT
Bukit Sigoler,village,1.13822,109.15486,KALIMANTAN BARAT
Semedang,village,0.60674,110.039,KALIMANTAN BARAT
Nangka,village,0.86566,109.66867,KALIMANTAN BARAT
Bum-bun,village,0.54571,109.10188,KALIMANTAN BARAT
Anik Dingir,village,0.53437,109.73533,KALIMANTAN BARAT
Tanjung,village,0.61733,112.00799,KALIMANTAN BARAT
Sepantai,village,1.30156,109.56048,KALIMANTAN BARAT
Kuala Dua,village,0.63714,110.40384,KALIMANTAN BARAT
Terduk Dampak,village,0.60163,111.16531,KALIMANTAN BARAT
Sidan,village,0.68104,109.62731,KALIMANTAN BARAT
Nanga Taman,village,-0.26533,110.81931,KALIMANTAN BARAT
Setungkup,village,0.41128,111.46457,KALIMANTAN BARAT
Mengkunyit,village,0.40545,109.50809,KALIMANTAN BARAT
Merubung,village,1.3002,109.15645,KALIMANTAN BARAT
Petai Patah,village,-1.19427,110.60046,KALIMANTAN BARAT
Pasir Panjang,village,0.3309,108.97506,KALIMANTAN BARAT
Sepakat Baru,village,-0.37585,109.18052,KALIMANTAN BARAT
Pasti Jaya,village,0.80642,109.30847,KALIMANTAN BARAT
Banyu Abang,village,-0.94366,109.80603,KALIMANTAN BARAT
Bakti Jaya,village,-0.13355,110.39416,KALIMANTAN BARAT
Berakak,village,0.45738,110.22888,KALIMANTAN BARAT
Sijangkung,village,0.83339,108.97416,KALIMANTAN BARAT
Nusapati,village,0.25705,109.0915,KALIMANTAN BARAT
Sungai Pinang,village,-0.34067,111.9631,KALIMANTAN BARAT
Sungai Besar,village,-0.76874,109.25308,KALIMANTAN BARAT
Riam Batang,village,-0.91046,112.0642,KALIMANTAN TENGAH
Baning Panjang,village,0.10596,111.76409,KALIMANTAN BARAT
Mekar Baru,village,0.84389,109.1261,KALIMANTAN BARAT
Nanga Ungai,village,-0.10349,112.09999,KALIMANTAN BARAT
Entibuh,village,0.21328,110.76449,KALIMANTAN BARAT
Semoncol,village,0.08681,110.03526,KALIMANTAN BARAT
Kerangan Kora,village,-0.65609,112.06098,KALIMANTAN BARAT
Dara Itam I,village,0.19516,109.99455,KALIMANTAN BARAT
Ladang,village,0.06962,111.48906,KALIMANTAN BARAT
Sempatung Lawek,village,0.95623,110.09829,KALIMANTAN BARAT
Malo Jelayan,village,0.81404,109.50439,KALIMANTAN BARAT
Lintang Pelaman,village,-0.04414,110.61495,KALIMANTAN BARAT
Kamuh,village,1.061,109.68329,KALIMANTAN BARAT
Parit Baru,village,1.11476,108.96866,KALIMANTAN BARAT
Tanjung Sokan,village,-0.90524,111.49595,KALIMANTAN BARAT
Caokng,village,0.67043,109.26306,KALIMANTAN BARAT
Sekonau,village,-0.17768,110.82065,KALIMANTAN BARAT
Hli Buei,village,1.27718,109.95739,KALIMANTAN BARAT
Banying,village,0.4218,109.67341,KALIMANTAN BARAT
Empura,village,0.74136,111.25074,KALIMANTAN BARAT
Sungai Baru,village,1.35216,109.19811,KALIMANTAN BARAT
Sungai Dangin,village,0.6635,110.55462,KALIMANTAN BARAT
Timpuk,village,0.14764,110.93904,KALIMANTAN BARAT
Pinang Luar,village,-0.29161,109.3643,KALIMANTAN BARAT
Mekar Raya,village,-0.81961,110.35422,KALIMANTAN BARAT
Amboyo Inti,village,0.36629,109.92163,KALIMANTAN BARAT
Roban,village,0.90923,109.00646,KALIMANTAN BARAT
Matang Segarau,village,1.27971,109.09929,KALIMANTAN BARAT
Dema,village,0.33552,109.21998,KALIMANTAN BARAT
Guhung,village,-0.24841,111.52717,KALIMANTAN BARAT
Nipah Panjang,village,-0.77642,109.45244,KALIMANTAN BARAT
Tusuk Belawan,village,-1.21766,111.92604,KALIMANTAN TENGAH
Sungai Keran,village,0.69332,108.9054,KALIMANTAN BARAT
Kumpang,village,-0.05023,111.77992,KALIMANTAN BARAT
Sebemban,village,-0.04454,110.20823,KALIMANTAN BARAT
Empiyang,village,0.48734,110.69123,KALIMANTAN BARAT
Parittokaya,village,-0.06443,109.32742,KALIMANTAN BARAT
Jungkat,village,0.07179,109.19291,KALIMANTAN BARAT
Tekelak,village,-0.32749,111.74102,KALIMANTAN BARAT
Simpang Kasturi,village,0.32532,109.32339,KALIMANTAN BARAT
Sarilaba B,village,1.23694,109.03179,KALIMANTAN BARAT
Rarai,village,-0.23941,111.48185,KALIMANTAN BARAT
Kalimas,village,-0.08561,109.22326,KALIMANTAN BARAT
Pangkalan Bemban,village,1.04916,108.99575,KALIMANTAN BARAT
Layak Omang,village,0.21783,110.84337,KALIMANTAN BARAT
Jonti,village,0.02358,110.5152,KALIMANTAN BARAT
Bonet Engkabang,village,-0.2105,111.54388,KALIMANTAN BARAT
Balai Lagas,village,-0.55921,111.31754,KALIMANTAN BARAT
Seluas,village,1.27399,109.80055,KALIMANTAN BARAT
Jelutung,village,1.13119,108.97091,KALIMANTAN BARAT
Angkanyar,village,0.63459,109.90233,KALIMANTAN BARAT
Muhi Bersatu,village,0.88775,109.72406,KALIMANTAN BARAT
Sekabuk,village,0.5,109.12931,KALIMANTAN BARAT
Lembang,village,1.14795,109.69933,KALIMANTAN BARAT
Emperiang,village,0.46516,112.0369,KALIMANTAN BARAT
Suruh Tembawang,village,1.09914,110.1539,KALIMANTAN BARAT
Togan Baru,village,-0.8089,111.38838,KALIMANTAN BARAT
Kayu Ara,village,0.64344,109.67532,KALIMANTAN BARAT
Nanga Mongko,village,-0.30429,110.7462,KALIMANTAN BARAT
Senibung,village,0.59049,111.50659,KALIMANTAN BARAT
Angkaras,village,0.58866,109.60054,KALIMANTAN BARAT
Cepala,village,1.29166,109.15262,KALIMANTAN BARAT
Pangkalan Telok,village,-1.41765,110.44566,KALIMANTAN BARAT
Semudun,village,0.45303,108.93786,KALIMANTAN BARAT
Kumpang Ilong,village,0.35417,111.18618,KALIMANTAN BARAT
Seruat,village,-0.4145,109.15005,KALIMANTAN BARAT
Kekurak,village,0.96745,111.86072,KALIMANTAN BARAT
Bhakti Mulya,village,0.79445,109.48062,KALIMANTAN BARAT
Bengaras,village,-0.95821,110.48892,KALIMANTAN BARAT
Raja,village,0.39835,109.95673,KALIMANTAN BARAT
Siantan Hulu,village,0.00083,109.36387,KALIMANTAN BARAT
Sempadian,village,1.30983,109.12632,KALIMANTAN BARAT
Peniti Dalam II,village,0.17123,109.21588,KALIMANTAN BARAT
Bangkabelitung Darat,village,-0.07897,109.35224,KALIMANTAN BARAT
Air Putih,village,-0.44306,109.34717,KALIMANTAN BARAT
Tumbang Taberau,village,-0.8602,112.08117,KALIMANTAN TENGAH
Telaga Dua,village,0.20384,111.39478,KALIMANTAN BARAT
Jambu,village,-0.18792,112.0093,KALIMANTAN BARAT
Sungai Itik,village,-0.03261,109.19226,KALIMANTAN BARAT
Semombat,village,0.41416,110.67233,KALIMANTAN BARAT
Sungaijawi Dalam,village,-0.01877,109.31203,KALIMANTAN BARAT
Ubay,village,0.11113,110.7658,KALIMANTAN BARAT
Paal,village,-0.3449,111.74965,KALIMANTAN BARAT
Jelimpo,village,0.3157,110.09014,KALIMANTAN BARAT
Pengkadan Baru,village,0.01452,111.6724,KALIMANTAN BARAT
Segedong,village,1.19506,109.09908,KALIMANTAN BARAT
Nanga Pari,village,-0.41079,111.17448,KALIMANTAN BARAT
Entakai,village,0.20647,110.69414,KALIMANTAN BARAT
Engkangin,village,0.82058,110.11878,KALIMANTAN BARAT
Mantan,village,0.53687,112.01783,KALIMANTAN BARAT
Taruna Jaya,village,0.76886,109.54851,KALIMANTAN BARAT
Pedalaman,village,-0.03747,110.11942,KALIMANTAN BARAT
Balai Peluntan,village,0.21224,109.97889,KALIMANTAN BARAT
Penjajap,village,1.18559,108.98119,KALIMANTAN BARAT
Parek,village,0.83757,109.84029,KALIMANTAN BARAT
Tapang Tingang,village,-0.18678,110.71209,KALIMANTAN BARAT
Re'es,village,0.50076,109.25797,KALIMANTAN BARAT
Janting,village,1.03259,111.90959,KALIMANTAN BARAT
Empoto,village,0.69766,110.5143,KALIMANTAN BARAT
Keluing Taja,village,-0.97269,111.45391,KALIMANTAN BARAT
Kelampai Setolo,village,0.66025,109.71992,KALIMANTAN BARAT
Podorukun,village,-0.90385,109.79499,KALIMANTAN BARAT
Bengkawe,village,0.43823,109.3843,KALIMANTAN BARAT
Tanjung Mekar,village,1.36859,109.31353,KALIMANTAN BARAT
Pulau Pedalaman,village,0.37061,108.96148,KALIMANTAN BARAT
Sungai Kunyit,village,0.04492,110.76314,KALIMANTAN BARAT
Terentang Hilir,village,-0.38104,109.62995,KALIMANTAN BARAT
Mensiku,village,0.19862,111.50276,KALIMANTAN BARAT
Pengkadan Sungai Rupa,village,-0.0684,111.71372,KALIMANTAN BARAT
Pulau Tayan Utara,village,-0.04138,110.11061,KALIMANTAN BARAT
Sebongkuh,village,0.59955,110.39854,KALIMANTAN BARAT
Kuala,village,0.91287,108.95912,KALIMANTAN BARAT
Jeruju Besar,village,-0.00677,109.19628,KALIMANTAN BARAT
Nanga Kebebu,village,-0.36251,111.84876,KALIMANTAN BARAT
Dabung,village,-0.59503,109.25704,KALIMANTAN BARAT
Tumbang Bahan,village,-1.11288,111.99162,KALIMANTAN TENGAH
Sungai Risap,village,0.23921,111.40343,KALIMANTAN BARAT
Nanga Tonggoi,village,-0.2287,112.09525,KALIMANTAN BARAT
Arang Limbung,village,-0.21515,109.43115,KALIMANTAN BARAT
Kambong,village,0.27756,110.62858,KALIMANTAN BARAT
Belangin,village,0.02049,110.63429,KALIMANTAN BARAT
Nanga Nyuruh,village,-0.55357,112.11331,KALIMANTAN BARAT
Pawis Hilir,village,0.3001,110.01291,KALIMANTAN BARAT
Kapuas Kanan Hulu,village,0.06652,111.47732,KALIMANTAN BARAT
Makrampai,village,1.23483,109.15181,KALIMANTAN BARAT
Sungai Enau,village,0.06867,109.48607,KALIMANTAN BARAT
Sejiram,village,0.42793,111.99679,KALIMANTAN BARAT
Teriak,village,0.74867,109.54509,KALIMANTAN BARAT
Sungai Duri I,village,0.55182,108.92387,KALIMANTAN BARAT
Suka Damai,village,1.1288,109.56732,KALIMANTAN BARAT
Sungai Sena,village,0.34022,111.85806,KALIMANTAN BARAT
Serindang,village,1.14497,109.13313,KALIMANTAN BARAT
Raut Muara,village,0.81509,110.34551,KALIMANTAN BARAT
Pekawai,village,-0.75883,111.68472,KALIMANTAN BARAT
Moro Betung,village,0.69122,109.68623,KALIMANTAN BARAT
Setawar,village,-0.10765,111.00933,KALIMANTAN BARAT
Kumba,village,1.37459,109.81093,KALIMANTAN BARAT
Sekucing Labai,village,-0.42994,110.10982,KALIMANTAN BARAT
Garu,village,0.53338,109.37401,KALIMANTAN BARAT
Jasa,village,1.00262,111.23994,KALIMANTAN BARAT
Pelimpaan,village,1.36962,109.07019,KALIMANTAN BARAT
Sejahtera,village,-1.30981,110.04699,KALIMANTAN BARAT
Sejegi,village,0.37346,108.96775,KALIMANTAN BARAT
Sungai Deras,village,-0.24874,109.17785,KALIMANTAN BARAT
Teluk Kebau,village,-0.50474,110.73672,KALIMANTAN BARAT
Lomba Karya,village,0.96366,109.69272,KALIMANTAN BARAT
Pulau Kumbang,village,-1.08331,109.83986,KALIMANTAN BARAT
Paloan,village,0.33352,109.62207,KALIMANTAN BARAT
Sungai Bulan,village,0.95516,109.0277,KALIMANTAN BARAT
Durian,village,1.36123,109.2962,KALIMANTAN BARAT
Parit Bugis,village,0.15427,109.19158,KALIMANTAN BARAT
Nanga Kayan,village,-0.17996,111.69775,KALIMANTAN BARAT
Seruat Dua,village,-0.44692,109.19783,KALIMANTAN BARAT
Rangkang Munduk,village,-1.30365,111.78105,KALIMANTAN TENGAH
Tirta Karya,village,0.65518,111.59045,KALIMANTAN BARAT
Siaga,village,0.72894,109.16565,KALIMANTAN BARAT
Sungai Ambangah,village,-0.14876,109.43818,KALIMANTAN BARAT
Upe,village,0.37105,110.52145,KALIMANTAN BARAT
Tanjung Hulu,village,-0.02652,109.37048,KALIMANTAN BARAT
Tanjung Kapuas,village,0.12247,110.61057,KALIMANTAN BARAT
Nanga Mau,village,-0.11046,111.92037,KALIMANTAN BARAT
Nanga Siyai,village,-0.42188,112.15416,KALIMANTAN BARAT
Tubang Raeng,village,0.33418,110.01087,KALIMANTAN BARAT
Kapuas Kiri Hulu,village,0.08233,111.4935,KALIMANTAN BARAT
Rambayan,village,1.25289,109.12069,KALIMANTAN BARAT
Pana,village,0.16997,110.66163,KALIMANTAN BARAT
Gudang Hilir,village,0.61831,112.12286,KALIMANTAN BARAT
Tapang Dulang,village,-0.1612,110.4679,KALIMANTAN BARAT
Pak Mayam,village,0.15847,109.85073,KALIMANTAN BARAT
Belikai,village,0.32999,112.13329,KALIMANTAN BARAT
Pemangkat Kota,town,1.17835,108.9721,KALIMANTAN BARAT
Engkadik Pade,village,0.72895,110.02943,KALIMANTAN BARAT
Benuis,village,0.50273,112.16262,KALIMANTAN BARAT
Setia Jaya,village,0.73383,109.53513,KALIMANTAN BARAT
Semuntai,village,0.29815,111.25748,KALIMANTAN BARAT
Bagak,village,0.55326,109.69527,KALIMANTAN BARAT
Gudang Hulu,village,0.61057,112.12307,KALIMANTAN BARAT
Kawat,village,-0.03547,110.11292,KALIMANTAN BARAT
Majel,village,0.59686,110.64832,KALIMANTAN BARAT
Mengaret,village,0.57473,111.26687,KALIMANTAN BARAT
Lintah Betung,village,0.66501,109.65952,KALIMANTAN BARAT
Rirang Jati,village,-0.22336,110.83254,KALIMANTAN BARAT
Pakumbang,village,0.45869,109.50226,KALIMANTAN BARAT
Tempatan,village,1.32364,109.19801,KALIMANTAN BARAT
Dusun Besar,village,-1.10776,109.46035,KALIMANTAN BARAT
Sungai Batang,village,0.28829,109.05412,KALIMANTAN BARAT
Sungai Bemban,village,-0.38885,109.24292,KALIMANTAN BARAT
Nanga Tikan,village,-0.0037,111.91426,KALIMANTAN BARAT
Penyalimau Jaya,village,-0.12465,110.43736,KALIMANTAN BARAT
Engkasan,village,0.51586,110.24291,KALIMANTAN BARAT
Rasau Jaya Tiga,village,-0.24213,109.35691,KALIMANTAN BARAT
Tanjung Harapan,village,-0.86427,109.27988,KALIMANTAN BARAT
Tumbang Kasai,village,-1.03003,112.03498,KALIMANTAN TENGAH
Ensabang,village,0.2329,111.27426,KALIMANTAN BARAT
Serindu,village,0.6993,109.10175,KALIMANTAN BARAT
Ransi Dakan,village,-0.03871,111.52241,KALIMANTAN BARAT
Empirang Ujung,village,0.18807,110.13422,KALIMANTAN BARAT
Kayu Tunu,village,-0.00789,110.56812,KALIMANTAN BARAT
Nanga Kempangai,village,-0.60763,112.08774,KALIMANTAN BARAT
Agak,village,0.17658,109.59877,KALIMANTAN BARAT
Kenyauk,village,0.08838,111.13348,KALIMANTAN BARAT
Tebas Kuala,village,1.22783,109.14233,KALIMANTAN BARAT
Merti Jaya,village,-0.28919,111.33476,KALIMANTAN BARAT
Sungai Nipah,village,-0.23337,109.19082,KALIMANTAN BARAT
Benteng,village,0.74941,109.5034,KALIMANTAN BARAT
Sungai Bundung Laut,village,0.51613,108.92394,KALIMANTAN BARAT
Tebuah Marong,village,1.0936,109.54376,KALIMANTAN BARAT
Miau Merah,village,0.25463,111.77921,KALIMANTAN BARAT
Buduk Sempadang,village,1.03818,109.18766,KALIMANTAN BARAT
Pengadang,village,0.81241,110.44544,KALIMANTAN BARAT
Loka Jaya,village,-0.80301,111.54007,KALIMANTAN BARAT
Tanjung Balai,village,0.61604,109.94292,KALIMANTAN BARAT
Boti,village,-0.13051,110.94962,KALIMANTAN BARAT
Sungkung I,village,1.07631,110.01279,KALIMANTAN BARAT
Ladangan,village,0.56533,109.56754,KALIMANTAN BARAT
Sebadak,village,0.78938,111.09205,KALIMANTAN BARAT
Puringan,village,1.38384,109.22133,KALIMANTAN BARAT
Padak,village,0.25285,111.18382,KALIMANTAN BARAT
Teluk Pakedai Hulu,village,-0.3117,109.15214,KALIMANTAN BARAT
Lembah Beringin,village,-0.48027,110.75953,KALIMANTAN BARAT
Seren Selimbau,village,0.98494,109.42632,KALIMANTAN BARAT
Menyumbung,village,-1.03858,110.76306,KALIMANTAN BARAT
Kerohok,village,0.34373,109.41084,KALIMANTAN BARAT
Sungai Garam Hilir,village,0.94215,108.99127,KALIMANTAN BARAT
Semanjang,village,1.28893,109.22971,KALIMANTAN BARAT
Pangkalan Suka,village,-1.35723,110.59834,KALIMANTAN BARAT
Mega Timur,village,-0.01793,109.38536,KALIMANTAN BARAT
Teluk Nangka,village,-0.47026,109.39322,KALIMANTAN BARAT
Tumbang Suei,village,-1.31659,111.85651,KALIMANTAN TENGAH
Air Nyuruk,village,0.58267,111.55396,KALIMANTAN BARAT
Sungai Jaga B,village,0.60582,108.93172,KALIMANTAN BARAT
Balai Harapan,village,0.01793,111.35652,KALIMANTAN BARAT
Gunung Tamang,village,-0.1782,109.89194,KALIMANTAN BARAT
Rahayu,village,0.30572,110.38183,KALIMANTAN BARAT
Sungaibangkong,village,-0.03702,109.32125,KALIMANTAN BARAT
Sungai Kupah,village,0.01501,109.20524,KALIMANTAN BARAT
Baya Betung,village,-0.17171,111.53204,KALIMANTAN BARAT
Tumabang,hamlet,0.42325,109.70779,KALIMANTAN BARAT
Mangat Baru,village,0.08982,111.77884,KALIMANTAN BARAT
Sempalai Sebedang,village,1.25547,109.17466,KALIMANTAN BARAT
Entogong,village,-0.14667,112.07756,KALIMANTAN BARAT
Semelagi Besar,village,1.00147,108.98585,KALIMANTAN BARAT
Sungai Sengkuang,village,0.14465,110.60833,KALIMANTAN BARAT
Penyeladi,village,0.08205,110.66822,KALIMANTAN BARAT
Danti,village,1.17805,109.66468,KALIMANTAN BARAT
Beluis Harum,village,0.35362,112.0784,KALIMANTAN BARAT
Batu Makjage,village,1.16189,109.15848,KALIMANTAN BARAT
Semandang Kanan,village,-0.80175,110.35556,KALIMANTAN BARAT
Permiit,village,0.62114,109.96881,KALIMANTAN BARAT
Kelayan,village,0.99608,109.75413,KALIMANTAN BARAT
Amawang,village,0.5545,109.13963,KALIMANTAN BARAT
Mu'un,village,0.57643,109.82143,KALIMANTAN BARAT
Nanga Suhaid,village,0.61469,112.00353,KALIMANTAN BARAT
Semanget,village,0.92005,110.38147,KALIMANTAN BARAT
Batuk Mulau,village,0.49794,111.14155,KALIMANTAN BARAT
Sehe Lusur,village,0.65094,109.81431,KALIMANTAN BARAT
Nanga Suri,village,-0.40031,110.7727,KALIMANTAN BARAT
Nanga Sejirak,village,0.32643,111.34363,KALIMANTAN BARAT
Mungguk,village,0.46176,109.93862,KALIMANTAN BARAT
Tanjung Bugis,village,1.36021,109.31253,KALIMANTAN BARAT
Benawai Agung,village,-1.18956,109.9851,KALIMANTAN BARAT
Kecurit,village,0.3797,109.17009,KALIMANTAN BARAT
Muara Tiga,village,-0.81742,109.83875,KALIMANTAN BARAT
Marunsu,village,0.79547,109.20512,KALIMANTAN BARAT
Dusun Kecil,village,-1.06139,109.46236,KALIMANTAN BARAT
Mobui,village,0.52475,110.5002,KALIMANTAN BARAT
Pallima,village,-0.02488,109.28863,KALIMANTAN BARAT
Sungai Pinyuh,village,0.27922,109.0735,KALIMANTAN BARAT
Tanjung Niaga,village,-0.33128,111.73556,KALIMANTAN BARAT
Retok,village,0.10343,109.50176,KALIMANTAN BARAT
Dak Jaya,village,0.17634,111.48726,KALIMANTAN BARAT
Sendoreng,village,0.82812,109.09481,KALIMANTAN BARAT
