nama,jenis,lat,lon,provinsi,pm25_h1,pm25_h2,pm25_h3,jarak_grid_km_h1,jarak_grid_km_h2,jarak_grid_km_h3,tanggal_ramal_h1,tanggal_ramal_h2,tanggal_ramal_h3
Perjiwa,village,-0.41092,117.00038,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,25.93753593466276,25.93753593466276,25.93753593466276,2026-09-13,2026-09-14,2026-09-15
Resak,village,-0.7026,116.18092,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,9.001863173484335,9.001863173484335,9.001863173484335,2026-09-13,2026-09-14,2026-09-15
Kupang Baru,village,0.08531,116.68891,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,25.838572945271714,25.838572945271714,25.838572945271714,2026-09-13,2026-09-14,2026-09-15
Rapak Lambur,village,-0.34709,116.94927,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,23.418208751160076,23.418208751160076,23.418208751160076,2026-09-13,2026-09-14,2026-09-15
Teluk Singkama,village,0.34028,117.53077,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,8.906096875374407,8.906096875374407,8.906096875374407,2026-09-13,2026-09-14,2026-09-15
Lok Tuan,village,0.16786,117.47728,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,20.052401239124965,20.052401239124965,20.052401239124965,2026-09-13,2026-09-14,2026-09-15
Long Tesak,village,0.68119,116.6272,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,13.552801597859526,13.552801597859526,13.552801597859526,2026-09-13,2026-09-14,2026-09-15
Sungai Kapih,village,-0.53692,117.17587,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,19.999843813327654,19.999843813327654,19.999843813327654,2026-09-13,2026-09-14,2026-09-15
Kedang Murung,village,-0.28867,116.58641,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,9.974782159284041,9.974782159284041,9.974782159284041,2026-09-13,2026-09-14,2026-09-15
Diaq Lay,village,1.06142,116.79039,KALIMANTAN TIMUR,25.48261070251465,26.088165283203125,25.031766891479492,33.9378365185546,33.9378365185546,33.9378365185546,2026-09-13,2026-09-14,2026-09-15
Long Beleh Haloq,village,0.27999,116.16648,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,7.719745110734409,7.719745110734409,7.719745110734409,2026-09-13,2026-09-14,2026-09-15
Jembayan,village,-0.55374,117.01797,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,18.6463313897251,18.6463313897251,18.6463313897251,2026-09-13,2026-09-14,2026-09-15
Bangun Jaya,village,0.87525,117.86707,KALIMANTAN TIMUR,15.843913078308105,15.382493019104004,14.73497486114502,27.216044554156404,27.216044554156404,27.216044554156404,2026-09-13,2026-09-14,2026-09-15
Mulawarman,village,-0.19192,117.14363,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,4.93389949284573,4.93389949284573,4.93389949284573,2026-09-13,2026-09-14,2026-09-15
Perigiq,village,-0.49504,116.06434,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,23.132847144156084,23.132847144156084,23.132847144156084,2026-09-13,2026-09-14,2026-09-15
Sepaku,village,-0.9015,116.76575,KALIMANTAN TIMUR,13.880085945129395,14.11353588104248,13.192788124084473,29.010992571276724,29.010992571276724,29.010992571276724,2026-09-13,2026-09-14,2026-09-15
Mangkurawang,village,-0.3893,116.98722,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,24.50163756422268,24.50163756422268,24.50163756422268,2026-09-13,2026-09-14,2026-09-15
Pentat,village,-0.57828,116.09281,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,13.558235947912275,13.558235947912275,13.558235947912275,2026-09-13,2026-09-14,2026-09-15
Tanjung Labu,village,0.62078,117.23196,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,24.746944681461574,24.746944681461574,24.746944681461574,2026-09-13,2026-09-14,2026-09-15
Margomulyo,village,-1.05164,117.00726,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,19.45373344147863,19.45373344147863,19.45373344147863,2026-09-13,2026-09-14,2026-09-15
Batu Balai,village,0.52598,116.78749,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,32.649979176524404,32.649979176524404,32.649979176524404,2026-09-13,2026-09-14,2026-09-15
Umaq Bekuay,village,0.56886,116.01092,KALIMANTAN TIMUR,18.094446182250977,20.776586532592773,18.164382934570312,27.54399626653628,27.54399626653628,27.54399626653628,2026-09-13,2026-09-14,2026-09-15
Sungai Siring,village,-0.39258,117.25872,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,27.749405731787874,27.749405731787874,27.749405731787874,2026-09-13,2026-09-14,2026-09-15
Jantur Selatan,village,-0.41964,116.2891,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,32.22724602461861,32.22724602461861,32.22724602461861,2026-09-13,2026-09-14,2026-09-15
Bukit Merdeka,village,-0.93988,117.00723,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,28.59826992536656,28.59826992536656,28.59826992536656,2026-09-13,2026-09-14,2026-09-15
Kadungan Jaya,village,1.18932,117.83449,KALIMANTAN TIMUR,15.797786712646484,15.441673278808594,14.512802124023438,28.827091480718604,28.827091480718604,28.827091480718604,2026-09-13,2026-09-14,2026-09-15
Sedulang,village,0.12706,116.81202,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,30.42356298822844,30.42356298822844,30.42356298822844,2026-09-13,2026-09-14,2026-09-15
Karang Joang,village,-1.13021,116.87793,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,25.87889230253332,25.87889230253332,25.87889230253332,2026-09-13,2026-09-14,2026-09-15
Muara Badak Ulu,village,-0.35525,117.4333,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,40.88417995337033,40.88417995337033,40.88417995337033,2026-09-13,2026-09-14,2026-09-15
Manunggal Jaya,village,-0.38077,117.10296,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,20.103401347535367,20.103401347535367,20.103401347535367,2026-09-13,2026-09-14,2026-09-15
Puan Cepak,village,-0.05609,116.90596,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,26.862586705707887,26.862586705707887,26.862586705707887,2026-09-13,2026-09-14,2026-09-15
Sotek,village,-1.19447,116.61434,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,1.7086674476489216,1.7086674476489216,1.7086674476489216,2026-09-13,2026-09-14,2026-09-15
Sedulang,village,-0.38391,116.66132,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,21.556601242004554,21.556601242004554,21.556601242004554,2026-09-13,2026-09-14,2026-09-15
Muara Siram,village,-0.74784,116.17985,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,10.34989447125971,10.34989447125971,10.34989447125971,2026-09-13,2026-09-14,2026-09-15
Batu Timbau,village,0.67688,116.82977,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,28.98414687993672,28.98414687993672,28.98414687993672,2026-09-13,2026-09-14,2026-09-15
Gunung Elai,village,0.13921,117.4863,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,21.89747314610327,21.89747314610327,21.89747314610327,2026-09-13,2026-09-14,2026-09-15
Liang Ulu,village,-0.23611,116.57755,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,4.7279780544922,4.7279780544922,4.7279780544922,2026-09-13,2026-09-14,2026-09-15
Sanipah,village,-0.9704,117.15348,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,26.213538469243442,26.213538469243442,26.213538469243442,2026-09-13,2026-09-14,2026-09-15
Wanasari,village,1.09399,116.89821,KALIMANTAN TIMUR,30.472505569458008,31.869352340698242,27.740570068359375,32.06224501245035,32.06224501245035,32.06224501245035,2026-09-13,2026-09-14,2026-09-15
Lamin Pulut,village,0.02085,116.25708,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,30.135416692993054,30.135416692993054,30.135416692993054,2026-09-13,2026-09-14,2026-09-15
Mata Air,village,1.08507,117.76602,KALIMANTAN TIMUR,15.797786712646484,15.441673278808594,14.512802124023438,30.196245924481556,30.196245924481556,30.196245924481556,2026-09-13,2026-09-14,2026-09-15
Separi,village,-0.3068,117.06607,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,12.460512632822896,12.460512632822896,12.460512632822896,2026-09-13,2026-09-14,2026-09-15
Kendesiq,village,-0.88558,115.9582,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,25.96902922809713,25.96902922809713,25.96902922809713,2026-09-13,2026-09-14,2026-09-15
Tepian Baru,village,0.70824,117.28982,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,23.442169370862203,23.442169370862203,23.442169370862203,2026-09-13,2026-09-14,2026-09-15
Bukit Raya,village,-0.91613,116.76133,KALIMANTAN TIMUR,13.880085945129395,14.11353588104248,13.192788124084473,29.98849830383623,29.98849830383623,29.98849830383623,2026-09-13,2026-09-14,2026-09-15
Baru,village,-0.39506,116.98631,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,25.10481491726987,25.10481491726987,25.10481491726987,2026-09-13,2026-09-14,2026-09-15
Muara Kedang,village,-0.57083,116.29658,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,26.154175769862672,26.154175769862672,26.154175769862672,2026-09-13,2026-09-14,2026-09-15
Kampung Baru,village,-1.35318,116.75763,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,24.437341593893716,24.437341593893716,24.437341593893716,2026-09-13,2026-09-14,2026-09-15
Rantau Makmur,village,0.57347,117.28204,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,32.31348270562008,32.31348270562008,32.31348270562008,2026-09-13,2026-09-14,2026-09-15
